CustomerId,ChurnProbability,Cluster,Exited,Balance,CreditScore
15679453,0.82,0,1,125997.22,614
15735719,0.01,1,0,0.0,790
15692406,0.01,1,0,0.0,427
15805909,0.08,2,0,159900.38,700
15694408,0.72,2,1,139290.41,749
15779581,0.63,1,1,55853.33,734
15793641,0.02,1,0,0.0,792
15582960,0.0,0,0,125827.43,473
15745621,0.07,0,0,118879.35,640
15598521,0.0,2,0,131647.01,580
15596870,0.96,2,1,144768.94,749
15659194,0.01,0,0,89182.09,628
15706552,0.01,0,0,85311.7,533
15566030,0.71,2,1,80542.81,497
15675380,0.68,0,1,154669.77,573
15665181,0.01,1,0,0.0,808
15582276,0.01,0,0,133501.36,638
15678168,0.01,1,0,0.0,648
15770405,0.04,2,0,125167.74,613
15627439,0.04,1,0,0.0,624
15698927,0.0,1,0,0.0,675
15803801,0.02,1,0,0.0,454
15743828,0.74,0,1,0.0,691
15748360,0.04,0,0,122196.99,644
15720662,0.03,0,0,106266.8,787
15662533,0.02,1,0,0.0,598
15681562,0.04,0,0,112773.73,516
15602845,0.02,2,0,152102.18,466
15806132,0.11,0,0,146798.81,555
15679693,0.03,1,0,0.0,625
15762048,0.03,0,0,154969.79,841
15779985,0.06,0,0,133199.71,750
15626385,0.01,0,0,103121.33,714
15751412,0.0,0,0,114370.41,704
15812230,0.36,1,0,49508.79,670
15571065,0.0,1,0,0.0,532
15747458,0.07,0,0,133214.88,677
15657349,0.91,2,1,98173.02,803
15751137,0.04,2,0,169025.83,850
15773273,0.0,0,0,118866.36,730
15605275,0.81,2,1,116917.07,725
15575694,0.12,2,0,91091.06,729
15807312,0.0,1,0,0.0,602
15732621,0.03,0,0,0.0,663
15613141,0.0,0,0,135756.96,717
15587013,0.02,0,0,102575.04,653
15612064,0.64,1,1,0.0,474
15571550,0.08,2,0,0.0,699
15663438,0.69,2,1,89772.3,688
15613017,0.13,2,0,149814.54,586
15770030,0.0,1,0,0.0,689
15784301,0.03,1,0,0.0,850
15665087,0.05,0,0,118547.72,595
15690169,0.71,2,1,161171.7,645
15665834,0.09,2,0,0.0,696
15679668,0.03,0,0,115378.94,850
15721047,0.1,2,0,135650.88,578
15622993,0.01,2,0,124695.72,709
15688193,0.04,2,0,61636.97,468
15598097,0.05,1,0,0.0,550
15687634,0.22,0,0,94754.0,561
15803337,0.01,2,0,168372.52,648
15732175,0.09,0,0,0.0,776
15615828,0.01,2,0,122359.5,550
15678916,0.35,2,0,0.0,512
15809006,0.03,2,0,113758.48,602
15581733,0.01,1,0,0.0,781
15576065,0.76,0,1,171325.98,731
15717185,0.01,1,0,0.0,711
15761717,0.04,1,0,51962.91,720
15759317,0.06,0,0,90971.85,748
15724620,0.0,2,0,134752.08,538
15567442,0.01,1,0,0.0,656
15768193,0.02,2,0,146050.97,585
15686255,0.11,2,0,101744.84,738
15719858,0.01,1,0,0.0,659
15815690,0.02,0,0,113348.5,614
15668594,0.06,0,0,137712.01,620
15726179,0.74,0,1,131433.33,757
15814468,0.88,0,1,121399.98,551
15783305,0.22,2,0,98752.51,593
15711742,0.04,0,0,0.0,708
15737735,0.63,0,1,95053.1,683
15576360,0.06,0,0,141136.79,600
15641183,0.01,2,0,96950.21,731
15583764,0.07,2,0,130240.33,791
15641411,0.01,0,0,112568.31,756
15697879,0.03,2,0,156660.72,701
15773017,0.0,1,0,0.0,763
15803947,0.64,2,1,161378.02,757
15643024,0.79,0,1,138718.92,479
15595158,0.0,0,0,150593.59,654
15734246,0.0,0,0,166883.07,746
15673084,0.06,0,0,68079.8,645
15703682,0.08,2,0,0.0,681
15755798,0.0,2,0,111582.11,610
15794014,0.0,1,0,0.0,838
15774316,0.0,1,0,0.0,630
15798398,0.05,2,0,135438.4,785
15599004,0.17,0,0,0.0,655
15764491,0.02,0,0,159693.9,701
15667002,0.01,1,0,0.0,666
15569867,0.0,1,0,0.0,529
15681446,0.04,0,0,157098.52,636
15760102,0.25,2,0,0.0,551
15701291,0.02,1,0,0.0,601
15588701,0.01,1,0,0.0,592
15619360,0.11,2,0,0.0,472
15687477,0.05,2,0,185013.02,594
15597131,0.05,0,0,145807.59,415
15796370,0.06,0,0,155455.43,604
15630195,0.01,0,0,131184.67,745
15620276,0.17,1,0,0.0,539
15754301,0.1,2,0,0.0,704
15575214,0.09,2,0,0.0,709
15801942,0.83,1,1,0.0,619
15679531,0.0,0,0,134954.53,618
15728167,0.07,2,0,122806.95,667
15592578,0.05,2,0,146997.64,614
15615207,0.68,0,1,0.0,792
15792102,0.08,2,0,137781.65,774
15590966,0.08,2,0,97495.8,729
15723873,0.03,2,0,125167.02,657
15694717,0.07,0,0,79731.91,544
15749528,0.02,1,0,0.0,652
15662263,0.0,0,0,94762.16,749
15685150,0.06,0,0,167658.33,799
15670266,0.01,0,0,141792.61,499
15770159,0.02,0,0,172812.72,664
15812518,0.04,0,0,163607.18,657
15593454,0.06,2,0,113794.22,678
15762045,0.03,0,0,142688.57,474
15650034,0.04,0,0,0.0,564
15671243,0.05,1,0,0.0,558
15612615,0.0,1,0,0.0,616
15681220,0.0,1,0,0.0,503
15586557,0.05,0,0,0.0,661
15744717,0.03,1,0,0.0,726
15779182,0.75,2,1,182364.53,790
15626040,0.04,1,0,0.0,793
15691950,0.03,1,0,0.0,591
15813503,0.09,2,0,154712.58,606
15706593,0.14,1,0,0.0,850
15620372,0.01,1,0,0.0,687
15725665,0.81,2,1,198546.1,679
15730705,0.04,2,0,165252.52,715
15769312,0.04,1,0,0.0,557
15574122,0.03,2,0,129278.43,817
15723053,0.01,0,0,170291.22,504
15765048,0.0,1,0,0.0,545
15610226,0.0,2,0,106414.57,614
15669410,0.02,2,0,110829.52,683
15656921,0.02,1,0,0.0,850
15613962,0.03,1,0,0.0,499
15810711,0.04,0,0,138476.41,684
15604217,0.0,1,0,0.0,726
15776947,0.71,2,1,0.0,637
15582910,0.61,2,1,112230.38,514
15600027,0.02,1,0,0.0,579
15624437,0.03,1,0,0.0,825
15725664,0.05,2,0,107283.4,549
15611331,0.77,0,1,0.0,511
15721377,0.05,2,0,144751.81,833
15706537,0.22,0,0,111396.97,577
15757577,0.0,1,0,0.0,676
15615091,0.01,1,0,0.0,691
15693704,0.02,0,0,114948.76,679
15726832,0.18,0,0,141784.02,850
15752047,0.0,2,0,161814.64,689
15813645,0.02,0,0,53369.13,491
15746028,0.0,1,0,0.0,714
15763515,0.01,1,0,0.0,513
15648178,0.09,0,0,137964.51,630
15762418,0.6,2,1,121681.82,750
15774358,0.86,2,1,110939.3,443
15719541,0.03,2,0,90826.27,675
15797760,0.07,2,0,193354.86,632
15769596,0.7,2,1,110407.44,710
15603082,0.08,1,0,0.0,701
15683416,0.94,1,1,97750.07,572
15644295,0.03,0,0,126816.18,731
15771442,0.66,0,1,150578.0,633
15779414,0.05,0,0,153639.11,696
15813327,0.03,0,0,109130.96,710
15812040,0.03,2,0,153880.15,594
15640059,0.0,1,0,0.0,606
15746662,0.01,0,0,116320.68,568
15634628,0.02,1,0,65667.79,579
15594651,0.07,0,0,115221.36,748
15666916,0.06,2,0,99610.92,639
15610727,0.02,2,0,128829.25,605
15679733,0.07,0,0,113228.38,796
15720671,0.02,0,0,129735.3,704
15627854,0.0,1,0,0.0,707
15736816,0.08,0,0,136815.64,756
15643496,0.02,2,0,74197.38,730
15666652,0.0,1,0,0.0,781
15775339,0.03,2,0,95947.76,520
15588197,0.0,1,0,0.0,670
15772073,0.79,2,1,0.0,664
15583548,0.71,2,1,118560.0,525
15703068,0.03,0,0,126145.54,716
15802060,0.0,2,0,100548.67,646
15746674,0.91,2,1,0.0,730
15752388,0.03,1,0,0.0,643
15676835,0.02,1,0,0.0,710
15659962,0.01,1,0,0.0,637
15718443,0.01,1,0,0.0,539
15749669,0.0,1,0,0.0,542
15627395,0.19,0,0,154902.66,643
15684395,0.66,0,1,125191.69,446
15698786,0.72,2,1,133102.92,819
15666055,0.94,2,1,0.0,705
15587584,0.0,1,0,0.0,503
15726814,0.02,1,0,0.0,554
15739578,0.73,2,1,128663.9,850
15582847,0.0,1,0,0.0,662
15682585,0.01,2,0,114193.24,593
15654901,0.18,2,0,141556.96,733
15566708,0.74,1,1,0.0,444
15592979,0.03,1,0,37266.67,671
15679550,0.0,1,0,0.0,743
15803750,0.65,0,1,161801.47,750
15709295,0.04,0,0,82931.85,697
15714256,0.01,0,0,109805.3,666
15701765,0.01,1,0,0.0,575
15753566,0.05,2,0,63763.49,806
15589869,0.08,0,0,111634.29,437
15586069,0.03,2,0,108883.29,560
15749799,0.0,1,0,0.0,577
15702190,0.0,1,0,0.0,672
15584928,0.06,0,0,120074.97,594
15697318,0.03,2,0,77487.2,771
15576760,0.03,2,0,73088.06,673
15743149,0.01,0,0,0.0,711
15627840,0.84,0,1,0.0,682
15693817,0.0,1,0,0.0,539
15714485,0.91,2,1,85891.55,774
15610903,0.03,2,0,125341.69,560
15594404,0.09,2,0,160602.25,834
15671165,0.11,0,0,149950.19,592
15753955,0.07,2,0,149940.04,639
15611189,0.08,2,0,97792.21,670
15581198,0.83,2,1,122104.79,668
15586236,0.87,1,1,132084.66,704
15793424,0.03,1,0,61274.7,663
15777639,0.01,2,0,101126.66,595
15577398,0.02,0,0,86449.39,850
15577359,0.96,2,1,0.0,767
15649078,0.03,0,0,111837.78,850
15578738,0.0,0,0,71872.19,609
15681007,0.95,1,1,128548.49,850
15705448,0.8,0,1,130013.12,647
15684958,0.03,0,0,126444.08,489
15812191,0.01,2,0,118082.89,553
15801904,0.65,2,1,143988.0,677
15690526,0.03,2,0,137260.45,690
15690744,0.03,2,0,112499.42,683
15696175,0.0,0,0,90602.42,602
15790689,0.01,0,0,80958.36,647
15644849,0.03,0,0,0.0,655
15567839,0.02,0,0,114631.23,501
15742798,0.58,2,1,150126.44,829
15786454,0.12,0,0,0.0,552
15680767,0.1,0,0,98362.35,717
15717156,0.05,0,0,143396.54,520
15608109,0.03,0,0,170113.0,710
15702298,0.75,2,1,125561.97,655
15787051,0.09,2,0,119565.92,750
15568982,0.0,1,0,0.0,726
15709324,0.02,1,0,0.0,417
15642394,0.0,1,0,0.0,529
15624072,0.02,1,0,0.0,669
15663249,0.03,2,0,133292.45,575
15630113,0.0,0,0,161637.75,593
15574012,0.68,2,1,113755.78,645
15585249,0.71,2,1,106036.52,741
15810723,0.84,1,1,0.0,607
15754443,0.65,2,1,108308.0,443
15576990,0.12,2,0,152885.77,790
15573971,0.03,1,0,0.0,737
15592846,0.05,2,0,128173.9,639
15770375,0.11,2,0,123126.29,850
15720305,0.67,0,1,86376.29,591
15636935,0.0,1,0,0.0,797
15610379,0.0,0,0,105443.68,599
15797219,0.76,2,1,123497.58,635
15687001,0.89,0,1,123544.0,596
15705777,0.1,0,0,129164.88,710
15599535,0.01,0,0,138668.18,678
15745083,0.91,2,1,91415.76,613
15742358,0.06,0,0,101160.99,696
15693259,0.0,0,0,128207.23,676
15572294,0.03,2,0,0.0,623
15746012,0.63,1,1,0.0,729
15675450,0.05,1,0,0.0,718
15751788,0.0,0,0,97408.03,850
15732202,0.62,0,1,83503.11,615
15580845,0.31,0,0,101868.51,685
15804295,0.03,0,0,100254.76,485
15783615,0.97,1,1,129370.91,630
15636521,0.04,0,0,124037.28,744
15699284,0.16,2,0,172713.44,584
15588372,0.86,2,1,105489.31,715
15799494,0.06,0,0,140393.65,850
15586752,0.05,0,0,152143.89,628
15808784,0.02,0,0,163569.61,835
15709639,0.02,0,0,112465.06,717
15601383,0.19,2,0,120654.68,744
15718465,0.98,2,1,96891.46,671
15660271,0.06,0,0,146133.39,688
15593900,0.08,0,0,189443.72,705
15625929,0.04,2,0,159316.64,762
15809837,0.78,0,1,135392.31,430
15608916,0.05,0,0,147754.68,573
15602731,0.75,2,1,0.0,724
15692110,0.15,2,0,0.0,758
15692718,0.01,1,0,0.0,738
15624229,0.01,1,0,0.0,694
15622527,0.18,0,0,0.0,581
15768945,0.03,0,0,62092.9,627
15594305,0.03,1,0,0.0,712
15588955,0.91,1,1,93259.57,581
15801441,0.09,0,0,79585.96,670
15630641,0.02,0,0,127103.97,846
15643967,0.73,0,1,92208.54,652
15583371,0.7,2,1,138207.08,632
15590286,0.16,2,0,125879.29,611
15761168,0.72,2,1,171913.87,478
15621435,0.05,2,0,160903.2,623
15616330,0.0,1,0,0.0,595
15689268,0.05,0,0,0.0,584
15747345,0.01,0,0,118064.93,678
15610454,0.11,0,0,119278.44,724
15668747,0.07,0,0,98444.19,702
15589496,0.02,2,0,139064.06,778
15806880,0.09,0,0,0.0,627
15714087,0.19,2,0,151855.33,624
15708362,0.02,0,0,103729.79,793
15730353,0.09,2,0,145294.08,550
15636912,0.02,2,0,124483.53,678
15721921,0.05,0,0,165326.2,796
15652674,0.02,0,0,83459.86,539
15731543,0.07,0,0,109327.65,679
15633729,0.05,0,0,112751.13,488
15596522,0.01,1,0,0.0,692
15798964,0.06,2,0,35016.6,714
15800517,0.02,0,0,163340.12,633
15725076,0.02,0,0,107751.68,653
15766896,0.0,1,0,0.0,750
15572777,0.03,0,0,86006.21,780
15810218,0.26,1,0,0.0,610
15664339,0.79,2,1,178144.91,775
15701318,0.03,0,0,148564.66,763
15676869,0.0,1,0,0.0,657
15747503,0.8,2,1,184552.12,705
15566891,0.1,2,0,88594.93,584
15685576,0.01,1,0,0.0,527
15790782,0.07,2,0,132628.98,661
15708791,0.01,2,0,85534.83,584
15623644,0.0,1,0,0.0,626
15806455,0.0,1,0,0.0,611
15657747,0.14,0,0,127216.31,611
15716605,0.05,2,0,103099.17,710
15640521,0.74,2,1,144962.74,552
15588090,0.8,2,1,107494.86,726
15655171,0.02,0,0,0.0,624
15803908,0.02,1,0,0.0,628
15613854,0.78,0,1,107073.27,622
15723411,0.0,0,0,98266.3,607
15716164,0.18,2,0,144260.5,501
15771483,0.0,1,0,0.0,609
15574119,0.13,0,0,62979.93,598
15786993,0.08,1,0,0.0,810
15687492,0.0,2,0,96709.07,596
15705309,0.01,1,0,0.0,629
15752956,0.0,1,0,0.0,629
15643574,0.0,1,0,0.0,682
15669606,0.0,1,0,0.0,690
15704769,0.04,0,0,113978.97,585
15634501,0.09,0,0,140614.15,441
15750099,0.1,2,0,0.0,731
15645271,0.74,2,1,108528.07,615
15662291,0.95,1,1,116973.26,534
15757535,0.96,1,1,0.0,647
15677610,0.07,0,0,153895.65,511
15784320,0.8,0,1,133793.89,632
15763544,0.03,1,0,0.0,673
15573452,0.28,2,0,115930.87,663
15792922,0.02,0,0,130233.14,639
15675518,0.87,2,1,75225.53,499
15725762,0.03,2,0,122168.65,808
15795151,0.13,2,0,123894.43,705
15616811,0.13,0,0,160729.1,535
15758482,0.03,1,0,0.0,626
15623210,0.99,1,1,149349.58,484
15654519,0.0,1,0,0.0,680
15814275,0.02,0,0,174912.72,685
15756926,0.04,0,0,96462.25,833
15756167,0.02,0,0,134204.67,762
15792360,0.0,1,0,0.0,668
15782181,0.69,2,1,80285.16,592
15708916,0.0,1,0,0.0,587
15718531,0.0,1,0,0.0,554
15667651,0.01,1,0,0.0,585
15602043,0.13,2,0,141788.63,770
15751084,0.05,0,0,140170.61,712
15754072,0.02,1,0,0.0,840
15738267,0.6,0,1,124043.8,544
15682600,0.77,2,1,159492.79,620
15586974,0.02,1,0,0.0,656
15568104,0.0,1,0,0.0,749
15777067,0.03,0,0,136770.67,445
15604044,0.05,2,0,134811.3,700
15642041,0.65,2,1,93051.64,727
15790282,0.06,0,0,114327.59,817
15591822,0.04,2,0,76226.9,593
15648489,0.73,0,1,199689.49,487
15683977,0.01,1,0,0.0,687
15638494,0.19,0,0,129845.26,625
15625641,0.02,0,0,108071.36,697
15571689,0.0,1,0,0.0,740
15677512,0.09,2,0,0.0,628
15702377,0.15,2,0,132759.8,627
15656426,0.03,1,0,0.0,713
15717231,0.08,2,0,98459.6,721
15582066,0.07,0,0,0.0,561
15567919,0.0,0,0,167735.69,586
15703177,0.01,0,0,90865.8,654
15615330,0.0,1,0,0.0,651
15619653,0.81,2,1,0.0,666
15607746,0.04,0,0,0.0,573
15775335,0.11,2,0,81556.89,635
15645323,0.83,0,1,0.0,630
15782574,0.01,1,0,0.0,624
15689061,0.04,0,0,82547.11,611
15745843,0.03,1,0,0.0,689
15568915,0.08,2,0,153722.47,681
15602735,0.97,1,1,152296.83,692
15626684,0.06,0,0,167539.97,547
15597885,0.03,1,0,0.0,772
15625080,0.9,2,1,0.0,745
15789560,0.71,0,1,187534.79,668
15603925,0.05,0,0,174318.13,779
15814092,0.87,0,1,0.0,626
15652192,0.03,2,0,160541.36,759
15753229,0.02,0,0,127414.55,802
15794137,0.08,0,0,151218.98,751
15671800,0.01,0,0,137624.4,688
15738181,0.65,1,1,67996.23,850
15737414,0.03,2,0,123761.68,647
15694677,0.0,1,0,0.0,733
15660505,0.97,2,1,106344.95,735
15602797,0.96,1,1,110132.55,645
15635598,0.0,1,0,0.0,812
15725776,0.03,2,0,101195.23,649
15777759,0.0,0,0,131406.56,570
15631721,0.02,0,0,163965.69,691
15648881,0.7,0,1,101016.53,581
15613886,0.8,2,1,0.0,722
15583840,0.71,0,1,121863.61,587
15600086,0.01,0,0,123764.95,717
15701265,0.03,0,0,104356.94,559
15745716,0.04,1,0,0.0,706
15709136,0.0,1,0,0.0,620
15720910,0.08,0,0,0.0,560
15640034,0.74,2,1,139561.46,551
15611024,0.03,0,0,93522.2,567
15633352,0.79,2,1,175443.75,628
15717065,0.08,2,0,105419.73,686
15680167,0.01,0,0,47536.4,635
15637977,0.07,2,0,139330.1,542
15777797,0.59,0,1,75075.14,689
15801277,0.02,0,0,112212.14,715
15727696,0.02,0,0,147249.29,592
15752801,0.69,2,1,125961.74,518
15806570,0.97,2,1,0.0,763
15635870,0.81,0,1,117721.02,579
15782879,0.0,1,0,0.0,656
15705885,0.01,1,0,0.0,752
15714970,0.13,2,0,103846.65,667
15669175,0.06,0,0,107637.97,479
15744770,0.03,1,0,0.0,636
15669490,0.01,2,0,94001.61,837
15583576,0.02,0,0,0.0,671
15629603,0.0,1,0,0.0,607
15666096,0.03,0,0,0.0,676
15644896,0.08,0,0,108586.86,663
15605698,0.82,1,1,0.0,746
15770406,0.09,0,0,121355.19,580
15662203,0.05,0,0,137560.38,579
15708610,0.12,2,0,100368.63,690
15732967,0.0,1,0,0.0,731
15631201,0.03,1,0,0.0,472
15778395,0.62,2,1,88815.56,762
15632125,0.14,0,0,63832.43,606
15613673,0.1,2,0,0.0,675
15626042,0.03,1,0,0.0,690
15590213,0.02,0,0,125920.98,479
15764916,0.79,0,1,95984.21,616
15742323,0.0,1,0,0.0,541
15812534,0.23,1,0,0.0,455
15583353,0.8,2,1,0.0,610
15580149,0.01,1,0,0.0,638
15591915,0.8,0,1,0.0,533
15643121,0.06,2,0,82453.96,753
15789874,0.03,2,0,87375.78,712
15697270,0.09,0,0,153325.1,608
15670619,0.0,1,0,0.0,631
15592994,0.02,1,0,0.0,651
15644361,0.71,2,1,103549.24,702
15606601,0.03,2,0,186788.96,561
15605036,0.05,0,0,155619.58,704
15754177,0.16,2,0,111061.01,712
15775803,0.01,1,0,0.0,841
15684592,0.0,1,0,0.0,557
15728838,0.84,2,1,148600.91,578
15707488,0.0,1,0,0.0,560
15726490,0.75,0,1,0.0,782
15655192,0.01,1,0,0.0,850
15739189,0.01,1,0,0.0,561
15609011,0.71,2,1,75408.33,480
15594270,0.06,0,0,198338.77,693
15701439,0.94,1,1,0.0,698
15654025,0.32,2,0,101629.3,646
15716431,0.04,0,0,191091.74,775
15625445,0.02,1,0,68348.18,572
15660144,0.01,1,0,0.0,660
15611544,0.01,2,0,95448.32,701
15649536,0.11,2,0,128015.83,741
15624975,0.0,0,0,145118.83,693
15603665,0.04,0,0,122501.28,638
15678206,0.11,2,0,161798.53,464
15694860,0.66,2,1,68065.8,675
15729975,0.03,0,0,167795.6,613
15751177,0.89,2,1,119657.53,685
15639077,0.93,1,1,158584.82,622
15607560,0.02,1,0,0.0,572
15793854,0.04,0,0,99095.73,723
15658532,0.06,0,0,162278.32,520
15638463,0.19,0,0,139480.18,681
15759915,0.05,2,0,87772.52,814
15813444,0.01,1,0,0.0,590
15803202,0.84,0,1,0.0,350
15624510,0.77,2,1,139781.06,696
15657566,0.0,0,0,103097.85,634
15717962,0.07,0,0,111179.83,773
15685640,0.1,0,0,130931.83,649
15681026,0.75,0,1,104552.72,795
15763256,0.87,2,1,128751.65,661
15670738,0.18,2,0,113939.36,733
15750497,0.02,0,0,153147.75,850
15777046,0.06,2,0,128362.59,580
15622370,0.06,0,0,116416.94,813
15756901,0.01,0,0,91547.84,641
15754569,0.0,1,0,0.0,664
15614740,0.02,0,0,135203.81,684
15783019,0.97,1,1,123681.32,794
15589725,0.04,1,0,0.0,740
15591047,0.85,2,1,157296.02,519
15815428,0.03,2,0,105057.33,823
15802483,0.0,0,0,146178.13,686
15584749,0.07,2,0,79896.0,668
15617486,0.9,2,1,106723.28,530
15654611,0.0,2,0,81732.88,736
15742028,0.01,1,0,0.0,602
15804721,0.17,2,0,191808.73,602
15591740,0.69,1,1,0.0,590
15748589,0.0,1,0,0.0,736
15701376,0.02,0,0,152958.29,668
15788946,0.05,2,0,116805.82,605
15763683,0.62,0,1,139626.01,678
15580701,0.68,2,1,153819.58,712
15759381,0.05,0,0,91070.43,617
15734917,0.05,2,0,133974.36,708
15671358,0.0,1,0,0.0,720
15726557,0.05,2,0,165679.92,638
15574868,0.07,2,0,115725.24,792
15648725,0.01,1,0,0.0,660
15722535,0.0,0,0,127837.54,457
15799653,0.02,0,0,94753.55,583
15812607,0.85,0,1,95439.4,663
15709920,0.74,2,1,208165.53,479
15776631,0.02,0,0,119540.15,466
15723658,0.0,1,0,0.0,712
15810944,0.02,1,0,0.0,586
15733661,0.05,2,0,133806.54,639
15712777,0.09,2,0,124976.19,482
15623219,0.73,2,1,0.0,596
15750684,0.88,2,1,0.0,719
15805449,0.01,1,0,0.0,594
15744295,0.08,2,0,94773.11,756
15570194,0.02,1,0,0.0,412
15775124,0.02,1,0,0.0,763
15634606,0.01,1,0,0.0,634
15746326,0.04,1,0,0.0,591
15599452,0.13,2,0,125338.8,605
15596710,0.01,0,0,167298.42,640
15668444,0.11,2,0,139432.37,590
15601589,0.04,1,0,0.0,675
15748696,0.07,0,0,150507.21,733
15702788,0.06,2,0,126212.64,775
15602929,0.08,2,0,0.0,728
15612140,0.0,0,0,137933.39,721
15758013,0.01,2,0,98400.61,698
15610271,0.12,2,0,103210.27,684
15738884,0.14,2,0,157777.58,642
15585533,0.02,0,0,147733.64,679
15607301,0.02,0,0,129968.67,651
15809823,0.1,2,0,125860.2,491
15800482,0.02,1,0,0.0,586
15744553,0.04,2,0,144318.97,444
15725094,0.02,0,0,140211.88,623
15813163,0.07,2,0,99240.51,531
15702601,0.6,0,1,108300.27,680
15675896,0.75,0,1,105722.69,680
15766458,0.05,2,0,198113.86,498
15775572,0.02,2,0,88324.31,531
15579207,0.01,2,0,91184.01,545
15584156,0.74,1,1,0.0,593
15613713,0.02,0,0,44928.88,644
15735784,0.02,2,0,0.0,583
15701096,0.05,2,0,123863.64,778
15609823,0.05,2,0,127095.14,751
15622461,0.26,2,0,122822.0,562
15658432,0.12,0,0,0.0,688
15621432,0.02,1,0,0.0,630
15714227,0.15,0,0,0.0,672
15725639,0.07,0,0,116270.72,793
15789753,0.08,0,0,148790.61,480
15636520,0.02,2,0,125547.53,692
15767474,0.92,1,1,0.0,481
15726058,0.05,0,0,117578.35,754
15682472,0.03,2,0,129433.34,828
15673995,0.2,2,0,102541.1,516
15695499,0.03,0,0,103821.47,510
15640280,0.02,0,0,127771.35,850
15660155,0.0,0,0,92140.15,792
15574068,0.97,2,1,104217.3,504
15756299,0.08,0,0,69311.16,741
15786463,0.79,2,1,121669.93,645
15670615,0.0,1,0,0.0,652
15795527,0.05,2,0,136487.86,699
15772650,0.74,0,1,136576.02,732
15807568,0.06,1,0,0.0,632
15784958,0.84,1,1,0.0,797
15721383,0.01,1,0,0.0,627
15687079,0.29,2,0,115462.44,646
15676576,0.14,2,0,143061.88,646
15754342,0.15,0,0,78539.84,597
15720187,0.01,2,0,143964.36,479
15801934,0.0,1,0,0.0,678
15780056,0.04,2,0,0.0,660
15739803,0.0,1,0,0.0,686
15649744,0.14,0,0,123981.31,628
15815534,0.02,0,0,134006.39,505
15653253,0.05,0,0,167997.6,704
15586931,0.04,0,0,0.0,694
15788151,0.01,0,0,132187.73,650
15580912,0.0,0,0,154737.88,748
15811490,0.0,1,0,0.0,627
15707199,0.11,2,0,148159.71,643
15724764,0.06,1,0,64404.26,667
15705918,0.0,1,0,0.0,725
15756751,0.79,0,1,78126.28,596
15735909,0.77,2,1,105103.33,607
15696605,0.1,2,0,180614.04,571
15780492,0.0,1,0,0.0,648
15793070,0.77,2,1,69974.66,494
15687765,0.09,2,0,80380.24,538
15654975,0.2,0,0,123835.52,641
15806210,0.01,0,0,115654.47,675
15748432,0.01,1,0,0.0,746
15805062,0.0,0,0,87202.38,667
15685314,0.01,1,0,0.0,850
15698872,0.05,1,0,0.0,633
15570205,0.0,1,0,0.0,682
15713826,0.72,2,1,117356.19,613
15651450,0.0,0,0,123212.08,666
15745794,0.0,1,0,0.0,547
15784000,0.8,2,1,102277.52,715
15604576,0.02,0,0,0.0,850
15739502,0.02,0,0,135020.21,549
15687310,0.0,1,0,0.0,783
15679429,0.02,0,0,91956.49,694
15784092,0.0,0,0,126195.81,732
15622289,0.03,1,0,0.0,605
15734438,0.01,1,0,0.0,590
15589401,0.0,1,0,0.0,550
15737795,0.72,0,1,0.0,512
15580203,0.01,2,0,120193.42,674
15642710,0.01,1,0,0.0,686
15743153,0.07,0,0,122295.17,740
15704340,0.11,2,0,104255.03,581
15629244,0.77,2,1,159453.64,635
15684316,0.57,1,1,0.0,532
15812766,0.03,2,0,156111.08,490
15732884,0.03,2,0,131959.86,676
15693814,0.0,1,0,0.0,806
15655213,0.84,0,1,132508.3,591
15699515,0.0,0,0,98630.31,643
15736879,0.0,1,0,0.0,669
15678057,0.07,2,0,118569.03,524
15706185,0.03,0,0,140187.1,596
15591607,0.03,2,0,101827.07,770
15681180,0.03,2,0,156123.73,771
15603594,0.0,1,0,0.0,635
15637646,0.05,2,0,122647.32,756
15750156,0.96,2,1,104568.41,662
15798895,0.93,2,1,55328.4,525
15640769,0.03,0,0,137841.53,660
15634632,0.0,1,0,0.0,711
15809137,0.67,2,1,0.0,453
15660422,0.0,1,0,0.0,569
15781903,0.05,0,0,127913.71,581
15645316,0.16,0,0,149641.53,612
15622442,0.03,1,0,0.0,619
15780140,0.0,1,0,57017.06,435
15664610,0.85,0,1,133994.52,459
15612966,0.8,0,1,128981.07,545
15696674,0.78,0,1,150842.93,643
15739692,0.02,1,0,0.0,679
15686835,1.0,2,1,148384.64,738
15635240,0.01,1,0,0.0,553
15632793,0.0,0,0,103417.74,638
15789432,0.13,1,0,0.0,451
15761043,0.03,2,0,86569.76,632
15720929,0.92,1,1,62094.71,604
15617134,0.0,1,0,0.0,716
15603111,0.76,2,1,69608.14,850
15634375,0.01,1,0,0.0,710
15753719,0.05,2,0,72392.41,547
15777599,0.02,0,0,141806.0,746
15758836,0.01,1,0,54098.18,675
15736112,0.05,0,0,119035.35,519
15789557,0.1,0,0,129810.6,817
15604196,0.02,0,0,185714.28,766
15709338,0.04,0,0,118560.55,544
15736287,0.06,2,0,0.0,586
15749671,0.0,1,0,0.0,794
15777873,0.75,2,1,0.0,628
15681196,0.05,0,0,172170.36,629
15688963,0.77,0,1,0.0,731
15685329,0.75,0,1,114715.71,531
15735246,0.72,1,1,0.0,798
15572291,0.11,2,0,132308.22,825
15714397,0.0,0,0,101014.08,621
15633648,0.12,1,0,0.0,696
